question,answer
Where is Anza Club (Australia-New Zealand Association) located?,"Anza Club (Australia-New Zealand Association) is located at 3 W 8th Av, Vancouver, BC, V5Y 1M8."
In which local area is Anza Club (Australia-New Zealand Association) located?,Anza Club (Australia-New Zealand Association) is in the Mount Pleasant neighborhood.
What type of cultural space is Anza Club (Australia-New Zealand Association)?,Anza Club (Australia-New Zealand Association) is categorized as a Theatre/Performance.
What is the primary use of Anza Club (Australia-New Zealand Association)?,The primary use of Anza Club (Australia-New Zealand Association) is Performance Space.
Who owns Anza Club (Australia-New Zealand Association)?,Anza Club (Australia-New Zealand Association) is owned by Non-Profit.
How big is Anza Club (Australia-New Zealand Association) in square feet?,Anza Club (Australia-New Zealand Association) has approximately 2885 square feet of space.
How many seats are available at Anza Club (Australia-New Zealand Association)?,Anza Club (Australia-New Zealand Association) has 135 seats.
Where can I find more information about Anza Club (Australia-New Zealand Association)?,You can learn more at: http://www.anzaclub.org
Is Anza Club (Australia-New Zealand Association) currently active?,"Yes, Anza Club (Australia-New Zealand Association) is currently active."
"Where is Arc, The located?","Arc, The is located at 1701 Powell St, Vancouver, BC, V5L 5C9."
"In which local area is Arc, The located?","Arc, The is in the Grandview-Woodland neighborhood."
"What type of cultural space is Arc, The?","Arc, The is categorized as a Studio/Rehearsal."
"What is the primary use of Arc, The?","The primary use of Arc, The is Artist Studio."
"Who owns Arc, The?","Arc, The is owned by Privately Owned."
"Where can I find more information about Arc, The?",You can learn more at: http://arcgallery.ca/?page_id=11
"Is Arc, The currently active?","Yes, Arc, The is currently active."
Where is Art Emporium located?,"Art Emporium is located at 2928 Granville St, Vancouver, BC, V6H 3J7."
In which local area is Art Emporium located?,Art Emporium is in the Fairview neighborhood.
What type of cultural space is Art Emporium?,Art Emporium is categorized as a Museum/Gallery.
What is the primary use of Art Emporium?,The primary use of Art Emporium is Museum/Gallery.
Who owns Art Emporium?,Art Emporium is owned by Privately Owned.
Where can I find more information about Art Emporium?,You can learn more at: http://www.theartemporium.ca
Is Art Emporium currently active?,"Yes, Art Emporium is currently active."
Where is Arts Club Theatre -Stanley Industrial Alliance Stage located?,"Arts Club Theatre -Stanley Industrial Alliance Stage is located at 2750 Granville St, Vancouver, BC, V6H 3J3."
In which local area is Arts Club Theatre -Stanley Industrial Alliance Stage located?,Arts Club Theatre -Stanley Industrial Alliance Stage is in the Fairview neighborhood.
What type of cultural space is Arts Club Theatre -Stanley Industrial Alliance Stage?,Arts Club Theatre -Stanley Industrial Alliance Stage is categorized as a Theatre/Performance.
What is the primary use of Arts Club Theatre -Stanley Industrial Alliance Stage?,The primary use of Arts Club Theatre -Stanley Industrial Alliance Stage is Theatre.
Who owns Arts Club Theatre -Stanley Industrial Alliance Stage?,Arts Club Theatre -Stanley Industrial Alliance Stage is owned by Non-Profit.
How big is Arts Club Theatre -Stanley Industrial Alliance Stage in square feet?,Arts Club Theatre -Stanley Industrial Alliance Stage has approximately 16500 square feet of space.
How many seats are available at Arts Club Theatre -Stanley Industrial Alliance Stage?,Arts Club Theatre -Stanley Industrial Alliance Stage has 650 seats.
Where can I find more information about Arts Club Theatre -Stanley Industrial Alliance Stage?,You can learn more at: http://www.artsclub.com
Is Arts Club Theatre -Stanley Industrial Alliance Stage currently active?,"Yes, Arts Club Theatre -Stanley Industrial Alliance Stage is currently active."
Where is Arts Factory located?,"Arts Factory is located at 281 Industrial, Vancouver, BC, V5A 2P2."
In which local area is Arts Factory located?,Arts Factory is in the Strathcona neighborhood.
What type of cultural space is Arts Factory?,Arts Factory is categorized as a Studio/Rehearsal.
What is the primary use of Arts Factory?,The primary use of Arts Factory is Artist Studio.
Who owns Arts Factory?,Arts Factory is owned by City of Vancouver.
How big is Arts Factory in square feet?,Arts Factory has approximately 21000 square feet of space.
Where can I find more information about Arts Factory?,You can learn more at: http://www.artsfactorysociety.ca/
Is Arts Factory currently active?,"Yes, Arts Factory is currently active."
Where is Arts Umbrella - E 7th located?,"Arts Umbrella - E 7th is located at 77 E 7th Av, Vancouver, BC, V5T 1M4."
In which local area is Arts Umbrella - E 7th located?,Arts Umbrella - E 7th is in the Mount Pleasant neighborhood.
What type of cultural space is Arts Umbrella - E 7th?,Arts Umbrella - E 7th is categorized as a Educational.
What is the primary use of Arts Umbrella - E 7th?,The primary use of Arts Umbrella - E 7th is Educational Institution.
Who owns Arts Umbrella - E 7th?,Arts Umbrella - E 7th is owned by Other.
Where can I find more information about Arts Umbrella - E 7th?,You can learn more at: http://www.artsumbrella.com/contact
Is Arts Umbrella - E 7th currently active?,"Yes, Arts Umbrella - E 7th is currently active."
Where is Ayden Gallery located?,"Ayden Gallery is located at 88 W Pender St, Vancouver, BC, V6B 6N9."
In which local area is Ayden Gallery located?,Ayden Gallery is in the Downtown neighborhood.
What type of cultural space is Ayden Gallery?,Ayden Gallery is categorized as a Museum/Gallery.
What is the primary use of Ayden Gallery?,The primary use of Ayden Gallery is Museum/Gallery.
Who owns Ayden Gallery?,Ayden Gallery is owned by Privately Owned.
How big is Ayden Gallery in square feet?,Ayden Gallery has approximately 4100 square feet of space.
Where can I find more information about Ayden Gallery?,You can learn more at: www.aydengallery.com?
Is Ayden Gallery currently active?,"Yes, Ayden Gallery is currently active."
Where is Backspace - Blake Williams located?,"Backspace - Blake Williams is located at 1318 Grant St, Vancouver, BC, V5L 2X5."
In which local area is Backspace - Blake Williams located?,Backspace - Blake Williams is in the Grandview-Woodland neighborhood.
What type of cultural space is Backspace - Blake Williams?,Backspace - Blake Williams is categorized as a Studio/Rehearsal.
What is the primary use of Backspace - Blake Williams?,The primary use of Backspace - Blake Williams is Artist Studio.
Who owns Backspace - Blake Williams?,Backspace - Blake Williams is owned by Privately Owned.
How big is Backspace - Blake Williams in square feet?,Backspace - Blake Williams has approximately 1700 square feet of space.
How many seats are available at Backspace - Blake Williams?,Backspace - Blake Williams has 75 seats.
Where can I find more information about Backspace - Blake Williams?,You can learn more at: www.blakewilliams.ca
Is Backspace - Blake Williams currently active?,"Yes, Backspace - Blake Williams is currently active."
Where is BAF Studio located?,"BAF Studio is located at 108 E Broadway Av, Vancouver, BC, V5T 1V9."
In which local area is BAF Studio located?,BAF Studio is in the Mount Pleasant neighborhood.
What type of cultural space is BAF Studio?,BAF Studio is categorized as a Museum/Gallery.
What is the primary use of BAF Studio?,The primary use of BAF Studio is Museum/Gallery.
Who owns BAF Studio?,BAF Studio is owned by Privately Owned.
How big is BAF Studio in square feet?,BAF Studio has approximately 2000 square feet of space.
Where can I find more information about BAF Studio?,You can learn more at: http://www.burrardarts.org/about.html
Is BAF Studio currently active?,"Yes, BAF Studio is currently active."
"Where is Beaumont Studios, The located?","Beaumont Studios, The is located at 316 W 5th Av, Vancouver, BC, V5Y 1J5."
"In which local area is Beaumont Studios, The located?","Beaumont Studios, The is in the Mount Pleasant neighborhood."
"What type of cultural space is Beaumont Studios, The?","Beaumont Studios, The is categorized as a Studio/Rehearsal."
"What is the primary use of Beaumont Studios, The?","The primary use of Beaumont Studios, The is Artist Studio."
"Who owns Beaumont Studios, The?","Beaumont Studios, The is owned by Privately Owned."
"Where can I find more information about Beaumont Studios, The?",You can learn more at: http://www.thebeaumontstudios.com/
"Is Beaumont Studios, The currently active?","Yes, Beaumont Studios, The is currently active."
Where is Bill Reid Gallery located?,"Bill Reid Gallery is located at 639 Hornby St, Vancouver, BC, V6C 2G3."
In which local area is Bill Reid Gallery located?,Bill Reid Gallery is in the Downtown neighborhood.
What type of cultural space is Bill Reid Gallery?,Bill Reid Gallery is categorized as a Museum/Gallery.
What is the primary use of Bill Reid Gallery?,The primary use of Bill Reid Gallery is Museum/Gallery.
Who owns Bill Reid Gallery?,Bill Reid Gallery is owned by Privately Owned.
How big is Bill Reid Gallery in square feet?,Bill Reid Gallery has approximately 9000 square feet of space.
Where can I find more information about Bill Reid Gallery?,You can learn more at: www.billreidgallery.ca
Is Bill Reid Gallery currently active?,"Yes, Bill Reid Gallery is currently active."
Where is Bruhanski Acting Studio located?,"Bruhanski Acting Studio is located at 164 E 11th Av, Vancouver, BC, V5T 2C2."
In which local area is Bruhanski Acting Studio located?,Bruhanski Acting Studio is in the Mount Pleasant neighborhood.
What type of cultural space is Bruhanski Acting Studio?,Bruhanski Acting Studio is categorized as a Educational.
What is the primary use of Bruhanski Acting Studio?,The primary use of Bruhanski Acting Studio is Educational Institution.
Who owns Bruhanski Acting Studio?,Bruhanski Acting Studio is owned by Privately Owned.
Where can I find more information about Bruhanski Acting Studio?,You can learn more at: http://bruhanski.com/
Is Bruhanski Acting Studio currently active?,"Yes, Bruhanski Acting Studio is currently active."
Where is Burrard Marina Field House located?,"Burrard Marina Field House is located at 1655 Whyte Av, Vancouver, BC, V6J 1A9."
In which local area is Burrard Marina Field House located?,Burrard Marina Field House is in the Kitsilano neighborhood.
