question,answer
Does Sutcliffe Park have facilities?,"Yes, Sutcliffe Park has facilities."
Does Sutcliffe Park have washrooms?,"No, Sutcliffe Park has washrooms."
Are there any advisories for Sutcliffe Park?,"No, there are advisories for Sutcliffe Park."
Does Sutcliffe Park have any special features?,"Yes, Sutcliffe Park has special features."
Where can I find more information about Fairview?,You can learn more about Fairview at: https://vancouver.ca/news-calendar/fairview.aspx
Where is Sutcliffe Park located on the map?,Sutcliffe Park is located at latitude 49.268871 and longitude -123.134832.
Where is Pandora Park located?,Pandora Park is located at 2325 Franklin Street.
In which neighbourhood is Pandora Park located?,Pandora Park is in the Grandview-Woodland neighbourhood.
How big is Pandora Park in hectares?,Pandora Park is 1.66 hectares in size.
Does Pandora Park have facilities?,"Yes, Pandora Park has facilities."
Does Pandora Park have washrooms?,"Yes, Pandora Park has washrooms."
Are there any advisories for Pandora Park?,"No, there are advisories for Pandora Park."
Does Pandora Park have any special features?,"No, Pandora Park has special features."
Where can I find more information about Grandview-Woodland?,You can learn more about Grandview-Woodland at: https://vancouver.ca/news-calendar/grandview-woodland.aspx
Where is Pandora Park located on the map?,Pandora Park is located at latitude 49.282533 and longitude -123.058045.
Where is Salsbury Park located?,Salsbury Park is located at 1806 Adanac Street.
In which neighbourhood is Salsbury Park located?,Salsbury Park is in the Grandview-Woodland neighbourhood.
How big is Salsbury Park in hectares?,Salsbury Park is 0.17 hectares in size.
Does Salsbury Park have facilities?,"No, Salsbury Park has facilities."
Does Salsbury Park have washrooms?,"No, Salsbury Park has washrooms."
Are there any advisories for Salsbury Park?,"No, there are advisories for Salsbury Park."
Does Salsbury Park have any special features?,"No, Salsbury Park has special features."
Where can I find more information about Grandview-Woodland?,You can learn more about Grandview-Woodland at: https://vancouver.ca/news-calendar/grandview-woodland.aspx
Where is Salsbury Park located on the map?,Salsbury Park is located at latitude 49.277291 and longitude -123.067926.
Where is Park Site on Trinity Street located?,Park Site on Trinity Street is located at 2303 Wall Street.
In which neighbourhood is Park Site on Trinity Street located?,Park Site on Trinity Street is in the Hastings-Sunrise neighbourhood.
How big is Park Site on Trinity Street in hectares?,Park Site on Trinity Street is 0.1 hectares in size.
Does Park Site on Trinity Street have facilities?,"No, Park Site on Trinity Street has facilities."
Does Park Site on Trinity Street have washrooms?,"No, Park Site on Trinity Street has washrooms."
Are there any advisories for Park Site on Trinity Street?,"No, there are advisories for Park Site on Trinity Street."
Does Park Site on Trinity Street have any special features?,"No, Park Site on Trinity Street has special features."
Where can I find more information about Hastings-Sunrise?,You can learn more about Hastings-Sunrise at: https://vancouver.ca/news-calendar/hastings-sunrise.aspx
Where is Park Site on Trinity Street located on the map?,Park Site on Trinity Street is located at latitude 49.289561 and longitude -123.059459.
Where is Victoria Park located?,Victoria Park is located at 1425 Victoria Drive.
In which neighbourhood is Victoria Park located?,Victoria Park is in the Grandview-Woodland neighbourhood.
How big is Victoria Park in hectares?,Victoria Park is 0.89 hectares in size.
Does Victoria Park have facilities?,"Yes, Victoria Park has facilities."
Does Victoria Park have washrooms?,"Yes, Victoria Park has washrooms."
Are there any advisories for Victoria Park?,"No, there are advisories for Victoria Park."
Does Victoria Park have any special features?,"No, Victoria Park has special features."
Where can I find more information about Grandview-Woodland?,You can learn more about Grandview-Woodland at: https://vancouver.ca/news-calendar/grandview-woodland.aspx
Where is Victoria Park located on the map?,Victoria Park is located at latitude 49.271694 and longitude -123.06673.
Where is W.C. Shelly Park located?,W.C. Shelly Park is located at 1500 E 8th Avenue.
In which neighbourhood is W.C. Shelly Park located?,W.C. Shelly Park is in the Grandview-Woodland neighbourhood.
How big is W.C. Shelly Park in hectares?,W.C. Shelly Park is 0.3 hectares in size.
Does W.C. Shelly Park have facilities?,"Yes, W.C. Shelly Park has facilities."
Does W.C. Shelly Park have washrooms?,"No, W.C. Shelly Park has washrooms."
Are there any advisories for W.C. Shelly Park?,"No, there are advisories for W.C. Shelly Park."
Does W.C. Shelly Park have any special features?,"No, W.C. Shelly Park has special features."
Where can I find more information about Grandview-Woodland?,You can learn more about Grandview-Woodland at: https://vancouver.ca/news-calendar/grandview-woodland.aspx
Where is W.C. Shelly Park located on the map?,W.C. Shelly Park is located at latitude 49.263034 and longitude -123.072931.
Where is Burrard View Park located?,Burrard View Park is located at 650 North Penticton Street.
In which neighbourhood is Burrard View Park located?,Burrard View Park is in the Hastings-Sunrise neighbourhood.
How big is Burrard View Park in hectares?,Burrard View Park is 2.76 hectares in size.
Does Burrard View Park have facilities?,"Yes, Burrard View Park has facilities."
Does Burrard View Park have washrooms?,"Yes, Burrard View Park has washrooms."
Are there any advisories for Burrard View Park?,"No, there are advisories for Burrard View Park."
Does Burrard View Park have any special features?,"No, Burrard View Park has special features."
Where can I find more information about Hastings-Sunrise?,You can learn more about Hastings-Sunrise at: https://vancouver.ca/news-calendar/hastings-sunrise.aspx
Where is Burrard View Park located on the map?,Burrard View Park is located at latitude 49.291253 and longitude -123.050513.
Where is Charles Park located?,Charles Park is located at 3400 Charles Street.
In which neighbourhood is Charles Park located?,Charles Park is in the Hastings-Sunrise neighbourhood.
How big is Charles Park in hectares?,Charles Park is 1.55 hectares in size.
Does Charles Park have facilities?,"No, Charles Park has facilities."
Does Charles Park have washrooms?,"No, Charles Park has washrooms."
Are there any advisories for Charles Park?,"No, there are advisories for Charles Park."
Does Charles Park have any special features?,"No, Charles Park has special features."
Where can I find more information about Hastings-Sunrise?,You can learn more about Hastings-Sunrise at: https://vancouver.ca/news-calendar/hastings-sunrise.aspx
Where is Charles Park located on the map?,Charles Park is located at latitude 49.273407 and longitude -123.027661.
Where is Dusty Greenwell Park located?,Dusty Greenwell Park is located at 2799 Wall Street.
In which neighbourhood is Dusty Greenwell Park located?,Dusty Greenwell Park is in the Hastings-Sunrise neighbourhood.
How big is Dusty Greenwell Park in hectares?,Dusty Greenwell Park is 0.44 hectares in size.
Does Dusty Greenwell Park have facilities?,"Yes, Dusty Greenwell Park has facilities."
Does Dusty Greenwell Park have washrooms?,"No, Dusty Greenwell Park has washrooms."
Are there any advisories for Dusty Greenwell Park?,"No, there are advisories for Dusty Greenwell Park."
Does Dusty Greenwell Park have any special features?,"No, Dusty Greenwell Park has special features."
Where can I find more information about Hastings-Sunrise?,You can learn more about Hastings-Sunrise at: https://vancouver.ca/news-calendar/hastings-sunrise.aspx
Where is Dusty Greenwell Park located on the map?,Dusty Greenwell Park is located at latitude 49.292113 and longitude -123.047643.
Where is Hastings Community Park located?,Hastings Community Park is located at 3000 E Pender Street.
In which neighbourhood is Hastings Community Park located?,Hastings Community Park is in the Hastings-Sunrise neighbourhood.
How big is Hastings Community Park in hectares?,Hastings Community Park is 4.19 hectares in size.
Does Hastings Community Park have facilities?,"Yes, Hastings Community Park has facilities."
Does Hastings Community Park have washrooms?,"Yes, Hastings Community Park has washrooms."
Are there any advisories for Hastings Community Park?,"No, there are advisories for Hastings Community Park."
Does Hastings Community Park have any special features?,"No, Hastings Community Park has special features."
Where can I find more information about Hastings-Sunrise?,You can learn more about Hastings-Sunrise at: https://vancouver.ca/news-calendar/hastings-sunrise.aspx
Where is Hastings Community Park located on the map?,Hastings Community Park is located at latitude 49.280637 and longitude -123.038884.
Where is Cedar Cottage Park located?,Cedar Cottage Park is located at 2650 Clark Drive.
In which neighbourhood is Cedar Cottage Park located?,Cedar Cottage Park is in the Kensington-Cedar Cottage neighbourhood.
How big is Cedar Cottage Park in hectares?,Cedar Cottage Park is 0.47 hectares in size.
Does Cedar Cottage Park have facilities?,"Yes, Cedar Cottage Park has facilities."
Does Cedar Cottage Park have washrooms?,"No, Cedar Cottage Park has washrooms."
Are there any advisories for Cedar Cottage Park?,"No, there are advisories for Cedar Cottage Park."
Does Cedar Cottage Park have any special features?,"No, Cedar Cottage Park has special features."
Where can I find more information about Kensington-Cedar Cottage?,You can learn more about Kensington-Cedar Cottage at: https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx
Where is Cedar Cottage Park located on the map?,Cedar Cottage Park is located at latitude 49.260807 and longitude -123.076605.
Where is Kensington Park located?,Kensington Park is located at 5175 Dumfries Street.
In which neighbourhood is Kensington Park located?,Kensington Park is in the Kensington-Cedar Cottage neighbourhood.
How big is Kensington Park in hectares?,Kensington Park is 5.84 hectares in size.
Does Kensington Park have facilities?,"Yes, Kensington Park has facilities."
Does Kensington Park have washrooms?,"No, Kensington Park has washrooms."
